"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Italy","ITA","Land area (sq. km)","AG.LND.TOTL.K2","","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","294110","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295718","295717","295717","295717","",
"Jamaica","JAM","Land area (sq. km)","AG.LND.TOTL.K2","","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","10830","",
"Jordan","JOR","Land area (sq. km)","AG.LND.TOTL.K2","","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88240","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88794","88794","88794","",
"Japan","JPN","Land area (sq. km)","AG.LND.TOTL.K2","","366700","366700","366700","366700","366700","366700","366700","366700","366700","366700","366700","366600","366600","366600","366500","366500","366400","366400","366400","366300","366400","366200","366200","364700","364600","364700","364600","364600","364600","364600","364600","364600","364600","364600","364600","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","364500","",
"Kazakhstan","KAZ","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","2699700","",
"Kenya","KEN","Land area (sq. km)","AG.LND.TOTL.K2","","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","569140","",
"Kyrgyz Republic","KGZ","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","191800","",
"Cambodia","KHM","Land area (sq. km)","AG.LND.TOTL.K2","","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","176520","",
"Kiribati","KIR","Land area (sq. km)","AG.LND.TOTL.K2","","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","",
"St. Kitts and Nevis","KNA","Land area (sq. km)","AG.LND.TOTL.K2","","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","",
"Korea, Rep.","KOR","Land area (sq. km)","AG.LND.TOTL.K2","","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96460","96740","96790","96800","96820","96850","96880","96920","96990","97060","97200","97190","97310","97426","97430","97445","97489","97510","97520","97600","97600","97600","",
"Kuwait","KWT","Land area (sq. km)","AG.LND.TOTL.K2","","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","",
"Latin America & Caribbean (excluding high income)","LAC","Land area (sq. km)","AG.LND.TOTL.K2","","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17972020","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17971890","17943410","17943410","17943410","17943410","17942400","17942410","17942420","17942450","17942440","17942450","17942450","17942450","17942450","17942873","17942659","17940230","17940030","17940110","17940050","17939810","17939810","17939031","17939031","17939031","",
"Lao PDR","LAO","Land area (sq. km)","AG.LND.TOTL.K2","","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","230800","",
"Lebanon","LBN","Land area (sq. km)","AG.LND.TOTL.K2","","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","10230","",
"Liberia","LBR","Land area (sq. km)","AG.LND.TOTL.K2","","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","96320","",
"Libya","LBY","Land area (sq. km)","AG.LND.TOTL.K2","","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","",
"St. Lucia","LCA","Land area (sq. km)","AG.LND.TOTL.K2","","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","610","",
"Latin America & Caribbean","LCN","Land area (sq. km)","AG.LND.TOTL.K2","","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070772","20070912","20070782","20070782","20070782","20070782","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20070692","20042212","20042212","20042212","20042212","20041202","20041212","20041222","20041252","20041242","20041252","20041252","20041252","20041252","20042203","20041989","20039560","20039140","20039220","20039160","20038920","20038980","20038201","20038201","20038201","",
"Least developed countries: UN classification","LDC","Land area (sq. km)","AG.LND.TOTL.K2","","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134524","20134124","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20133724","20126801","20126801","20126801","20126801","20126801","20126801","20127151","20127151","20127151","20127151","20273927.922","20273913.092","20274015.252","20274111.665","20273863.89","20273886.284","20274534.055","20274847.05","20398637.142","20398529.326","20398482.467","20398536.128","20398270.968","20398229.053","20398190.143","20398202.404","20398133.094","20398133.094","",
"Low income","LIC","Land area (sq. km)","AG.LND.TOTL.K2","","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472740","14472340","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471940","14471750","14620309.922","14620355.092","14620407.252","14620463.665","14620425.89","14620458.284","14621136.055","14621419.05","14745349.142","14745311.326","14745264.467","14745318.128","14745325.968","14745314.053","14745329.143","14745341.404","14745302.094","14745302.094","",
"Liechtenstein","LIE","Land area (sq. km)","AG.LND.TOTL.K2","","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","",
"Sri Lanka","LKA","Land area (sq. km)","AG.LND.TOTL.K2","","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","62710","61893","61893","61893","61864","61864.47","61860","61860","",
"Lower middle income","LMC","Land area (sq. km)","AG.LND.TOTL.K2","","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681182.742","22681112.742","22681072.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681052.742","22681752.742","24018262.742","24018262.742","24011339.742","24011339.742","24011339.742","24011339.742","24011339.742","24011339.742","24007824.742","24007800.742","24007250.968","24013984.058","24011915.019","24014658.091","24017722.093","24017639.093","24017642.087","24018120.134","24018386.418","24018282.947","24018306.946","24017777.383","24016936.921","24020950.4","24020672.4","24014355.4","24014397","24014382.47","24014684.803","24014688","",
"Low & middle income","LMY","Land area (sq. km)","AG.LND.TOTL.K2","","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842882.742","71842812.742","71842372.742","71841952.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71841822.742","71843162.742","93232857.742","93229131.742","93217334.742","93214354.742","93213910.742","93214591.742","93188600.742","93195419.742","93250566.742","93249631.942","93246740.168","93253323.758","93400083.441","93402956.983","93503360.745","93503112.558","93502206.777","93499598.418","93500540.473","93501119.997","93624859.088","93621700.709","93620682.388","93624834.528","93624520.368","93617953.453","93617989.443","93617193.774","93614092.497","93629196.564","",
"Lesotho","LSO","Land area (sq. km)","AG.LND.TOTL.K2","","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","",
"Late-demographic dividend","LTE","Land area (sq. km)","AG.LND.TOTL.K2","","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766870.742","24766830.742","24766830.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24766970.742","24765980.742","24765980.742","24766090.742","44391634.742","44436044.742","44431234.742","44428244.742","44427844.742","44428534.742","44431109.742","44437932.742","44416123.742","44415246.942","44415380.168","44422250.758","44422418.519","44425322.891","44525522.493","44524986.893","44524344.887","44524430.134","44524774.418","44524759.947","44524782.946","44525435.383","44525704.921","44524904.4","44524912.4","44524210.4","44524754.3","44524698.37","44521586.403","44521646","",
"Lithuania","LTU","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62680","62675","62675","62675","62674","62674","62675","62650","62650","62642","62641","62630","62620","62620","62610","",
"Luxembourg","LUX","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","2574.46","",
"Latvia","LVA","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62227","62230","62230","",
"Macao SAR, China","MAC","Land area (sq. km)","AG.LND.TOTL.K2","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","26","27","27","28","28","28.6","29.2","29.2","29.5","29.7","29.9","29.9","30.3","30.3","30.4","30.5","30.8","32.9","32.9","32.9","33","",
"St. Martin (French part)","MAF","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","50","50","50","50","50","50","",
"Morocco","MAR","Land area (sq. km)","AG.LND.TOTL.K2","","446340","446340","446340","446340","446340","446340","446340","446340","446340","446340","446340","446340","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","446300","",
"Monaco","MCO","Land area (sq. km)","AG.LND.TOTL.K2","","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.084","",
"Moldova","MDA","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32870","32950","32940","32930","32930","32920","32910","32900","32880","32880","32880","32870","32880","32890","32890","32890","32890","32890","32850","32850","32860","32880","32880","32880","32880","32890","32885.3","32885.9","32884.6","32970","",
"Madagascar","MDG","Land area (sq. km)","AG.LND.TOTL.K2","","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581540","581795","581795","581800","581800","581800","581800","581800","581800","581800","581800","581800","",
"Maldives","MDV","Land area (sq. km)","AG.LND.TOTL.K2","","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","",
"Middle East & North Africa","MEA","Land area (sq. km)","AG.LND.TOTL.K2","","11226270","11226270","11226270","11226270","11226270","11226270","11226270","11226270","11226270","11226270","11226270","11226270","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226230","11226250","11226250","11226250","11226250","11226250","11226250","11226250","11226250","11226250","11226250","11226250","11226070","11226060","11226070","11226130","11226150","11226160","11223650","11223642","11223647","11223650","11223458","11223339","11223347","11223348","11217089","11217087","11217103","11217108","11217118","",
"Mexico","MEX","Land area (sq. km)","AG.LND.TOTL.K2","","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","1943950","",
"Marshall Islands","MHL","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","",
"Middle income","MIC","Land area (sq. km)","AG.LND.TOTL.K2","","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370142.742","57370072.742","57370032.742","57370012.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57369882.742","57371222.742","78760917.742","78757191.742","78745394.742","78742414.742","78741970.742","78742651.742","78716660.742","78723479.742","78778626.742","78777691.942","78774800.168","78781573.758","78779773.519","78782601.891","78882953.493","78882648.893","78881780.887","78879140.134","78879404.418","78879700.947","78879509.946","78876389.383","78875417.921","78879516.4","78879194.4","78872639.4","78872660.3","78871852.37","78868790.403","78883894.47","",
"North Macedonia","MKD","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25430","25430","25430","25430","25430","25430","25430","25430","25430","25430","25430","25430","25430","25430","25430","25230","25230","25220","25220","25220","25220","25220","25220","25220","25220","25220","25220","25220","25220","25220","",
"Mali","MLI","Land area (sq. km)","AG.LND.TOTL.K2","","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","1220190","",
"Malta","MLT","Land area (sq. km)","AG.LND.TOTL.K2","","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","",
"Myanmar","MMR","Land area (sq. km)","AG.LND.TOTL.K2","","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653420","653360","653470","653520","653310","653300","653260","653290","653150","653080","653080","653080","652780","652750","652700","652700","652670","652670","",
"Middle East & North Africa (excluding high income)","MNA","Land area (sq. km)","AG.LND.TOTL.K2","","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643750","8643730","8643730","8643790","8643800","8643800","8641290","8641280","8641280","8641280","8641088","8641088","8641089","8641089","8634829","8634829","8634843","8634843","8634848","",
"Montenegro","MNE","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","",
"Mongolia","MNG","Land area (sq. km)","AG.LND.TOTL.K2","","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.742","1547438.968","1554686.058","1554444.019","1554444.091","1557459.093","1557459.093","1557465.087","1557465.134","1557292.418","1557251.947","1557251.946","1557253.053","1557252.921","1557255.4","1557255.4","1557255.4","1557255","1557258","1557506.803","1557507","",
"Northern Mariana Islands","MNP","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","",
"Mozambique","MOZ","Land area (sq. km)","AG.LND.TOTL.K2","","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","",
"Mauritania","MRT","Land area (sq. km)","AG.LND.TOTL.K2","","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","",
"Mauritius","MUS","Land area (sq. km)","AG.LND.TOTL.K2","","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","1997","1997","1997","1997","1997","1997","1997","1997","1997","1997","1997","",
"Malawi","MWI","Land area (sq. km)","AG.LND.TOTL.K2","","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","",
"Malaysia","MYS","Land area (sq. km)","AG.LND.TOTL.K2","","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","",
"North America","NAC","Land area (sq. km)","AG.LND.TOTL.K2","","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18124604","18127564","18127564","18127564","18127564","18127564","18127564","18127564","18127564","18113064","18113064","18113064","18113064","18113064","18113064","18113064","18113064","18113064","18113064","18113064","18113064","18113064","17936174","",
"Namibia","NAM","Land area (sq. km)","AG.LND.TOTL.K2","","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","",
"New Caledonia","NCL","Land area (sq. km)","AG.LND.TOTL.K2","","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","",
"Niger","NER","Land area (sq. km)","AG.LND.TOTL.K2","","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","",
"Nigeria","NGA","Land area (sq. km)","AG.LND.TOTL.K2","","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","",
